,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Дигоми,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
106,106,18-02-2020 02:24:33,Tbilisi,21de5577be,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0252,15827,6128,549,250.0,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
107,107,18-02-2020 02:24:33,Tbilisi,ea97036e14,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.5236,949628,367650,32916,15000.0,,,,,,,,,,Vakansija optovogo kur'era na mef
108,108,18-02-2020 02:25:55,Batumi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),,1,нет,Батуми,0.27 гр,0.0231,14371,5564,498,227.0,,,,,,,True,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
109,109,18-02-2020 02:25:55,Batumi,f8a875c191,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,5,10,Батуми,0.27 гр,0.0231,14371,5564,498,227.0,,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
110,110,18-02-2020 02:25:55,Batumi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),,нет,19,Батуми,5 гр,0.0183,12662,4902,439,200.0,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
111,111,18-02-2020 02:25:55,Batumi,30f48d507d,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.0956,60143,23285,2085,950.0,,,,,,,True,,,Hybrid Skunk! 50 gr
112,112,18-02-2020 02:25:55,Batumi,30f48d507d,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.1812,113955,44118,3950,1800.0,,,,,,,True,,,Hybrid Skunk! 100 gr
113,113,18-02-2020 02:25:55,Batumi,f8a875c191,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3051,189926,73530,6583,3000.0,,,,,,,True,,,SUBOXIN - HQ - 100 G.
114,114,18-02-2020 02:25:55,Batumi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,5,Батуми,150 гр,0.2542,158271,61275,5486,2500.0,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
115,115,18-02-2020 02:25:55,Batumi,d4df7908c3,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0102,6331,2451,219,100.0,,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
116,116,18-02-2020 02:25:55,Batumi,22610cd7c4,курьер в Батуми,,1,нет,Батуми,1 гр,0.0046,3165,1226,110,50.0,,,,,,,True,,,kur'er v Batumi
117,117,18-02-2020 02:25:55,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0046,3165,1226,110,50.0,,,,,,,True,,,Vakansija Kur'era v Batumi
118,118,18-02-2020 02:25:55,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0072,5000,2301,173,,,,,,,,True,,,Vakansija Kur'era v Batumi
119,119,18-02-2020 02:25:55,Batumi,012f23b5ea,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0229,15827,6128,549,250.0,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
120,120,18-02-2020 02:25:55,Batumi,ce6827deee,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0229,15827,6128,549,250.0,,,,,,,True,,,Ischu kur'era v Gruzii!
121,121,18-02-2020 02:25:55,Batumi,ea97036e14,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.5239,949628,367650,32916,15000.0,,,,,,,True,,,Vakansija optovogo kur'era na mef
122,122,18-02-2020 02:25:55,Batumi,16be2c8499,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0503,31654,12255,1097,500.0,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
123,123,18-02-2020 02:27:01,Kutaisi,d4df7908c3,"Шишки/weeds Afghan Kush, - 0,5г - Удобные клады в подъездах",,3,нет,Кутаиси,0.5 гр,0.0022,1393,539,48,22.0,,,,,,,,,True,"Shishki/weeds Afghan Kush, - 0,5g - Udobnye klady v pod'ezdah"
124,124,18-02-2020 02:27:01,Kutaisi,d4df7908c3,"Шишки/weed Afghan Kush, 1г - Удобные клады в подъездах",,3,нет,Кутаиси,1 гр,0.0041,2532,980,88,40.0,,,,,,,,,True,"Shishki/weed Afghan Kush, 1g - Udobnye klady v pod'ezdah"
125,125,18-02-2020 02:27:01,Kutaisi,d4df7908c3,Шишки / weeds Afghan Kush - 2г,,2,нет,Кутаиси,2 гр,0.0081,5065,1961,176,80.0,,,,,,,,,True,Shishki / weeds Afghan Kush - 2g
126,126,18-02-2020 02:27:01,Kutaisi,d4df7908c3,"Шишки / Weed Afghan Kush, 3g",,2,3,Кутаиси,3 гр,0.0113,7027,2721,244,111.0,,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
127,127,18-02-2020 02:27:01,Kutaisi,d4df7908c3,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.0102,6331,2451,219,100.0,,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
